5121	8277	305	8277	5121	305	 	
8277	305	937	8277	937	305	 	
305	937	4739	4739	937	305	 	
937	4739	6159	6159	4739	937	 	
4739	6159	7509	7509	6159	4739	18407	
6159	7509	5124	7509	6159	5124	18792	
7509	5124	9057	9057	7509	5124	21690	
5124	9057	6680	9057	6680	5124	 	
9057	6680	3858	9057	6680	3858	 	
6680	3858	1566	6680	3858	1566	 	
3858	1566	1169	3858	1566	1169	 	
1566	1169	3681	3681	1566	1169	 	
1169	3681	840	3681	1169	840	 	
3681	840	5467	5467	3681	840	 	
840	5467	2061	5467	2061	840	 	
5467	2061	647	5467	2061	647	 	
2061	647	5506	5506	2061	647	 	
647	5506	8546	8546	5506	647	 	
5506	8546	356	8546	5506	356	 	
8546	356	3963	8546	3963	356	 	
356	3963	8971	8971	3963	356	 	
3963	8971	9165	9165	8971	3963	22099	
8971	9165	9492	9492	9165	8971	27628	
9165	9492	6815	9492	9165	6815	25472	
9492	6815	584	9492	6815	584	 	
6815	584	7718	7718	6815	584	 	
584	7718	1329	7718	1329	584	 	
7718	1329	9728	9728	7718	1329	 	
1329	9728	9486	9728	9486	1329	 	
9728	9486	5933	9728	9486	5933	25147	
9486	5933	9857	9857	9486	5933	25276	
5933	9857	3736	9857	5933	3736	 	
9857	3736	8406	9857	8406	3736	 	
3736	8406	7682	8406	7682	3736	19824	
8406	7682	3129	8406	7682	3129	 	
7682	3129	4183	7682	4183	3129	 	
3129	4183	1283	4183	3129	1283	 	
4183	1283	9197	9197	4183	1283	 	
1283	9197	4226	9197	4226	1283	 	
9197	4226	5520	9197	5520	4226	 	
4226	5520	4803	5520	4803	4226	14549	
5520	4803	9642	9642	5520	4803	 	
4803	9642	9555	9642	9555	4803	24000	
9642	9555	6366	9642	9555	6366	25563	
9555	6366	9596	9596	9555	6366	25517	
6366	9596	342	9596	6366	342	 	
9596	342	3073	9596	3073	342	 	
342	3073	8410	8410	3073	342	 	
3073	8410	6283	8410	6283	3073	 	
8410	6283	5253	8410	6283	5253	 	
6283	5253	2456	6283	5253	2456	 	
5253	2456	4034	5253	4034	2456	 	
2456	4034	4214	4214	4034	2456	10704	
4034	4214	5388	5388	4214	4034	13636	
4214	5388	1884	5388	4214	1884	 	
5388	1884	7487	7487	5388	1884	 	
1884	7487	6335	7487	6335	1884	 	
7487	6335	2535	7487	6335	2535	 	
6335	2535	1854	6335	2535	1854	 	
2535	1854	7048	7048	2535	1854	 	
1854	7048	1568	7048	1854	1568	 	
7048	1568	1431	7048	1568	1431	 	
1568	1431	6229	6229	1568	1431	 	
1431	6229	76	6229	1431	76	 	
6229	76	8987	8987	6229	76	 	
76	8987	3946	8987	3946	76	 	
8987	3946	319	8987	3946	319	 	
3946	319	9700	9700	3946	319	 	
319	9700	7605	9700	7605	319	 	
9700	7605	8215	9700	8215	7605	25520	
7605	8215	4219	8215	7605	4219	20039	
8215	4219	4684	8215	4684	4219	 	
4219	4684	7346	7346	4684	4219	 	
4684	7346	3210	7346	4684	3210	 	
7346	3210	3463	7346	3463	3210	 	
3210	3463	9979	9979	3463	3210	 	
3463	9979	5788	9979	5788	3463	 	
9979	5788	1037	9979	5788	1037	 	
5788	1037	8322	8322	5788	1037	 	
1037	8322	6607	8322	6607	1037	 	
8322	6607	4351	8322	6607	4351	 	
6607	4351	577	6607	4351	577	 	
4351	577	2658	4351	2658	577	 	
577	2658	1487	2658	1487	577	 	
2658	1487	3804	3804	2658	1487	 	
1487	3804	8691	8691	3804	1487	 	
3804	8691	4318	8691	4318	3804	 	
8691	4318	4839	8691	4839	4318	 	
4318	4839	9177	9177	4839	4318	 	
4839	9177	3106	9177	4839	3106	 	
9177	3106	6094	9177	6094	3106	 	
3106	6094	5587	6094	5587	3106	14787	
6094	5587	7957	7957	6094	5587	19638	
5587	7957	3810	7957	5587	3810	 	
7957	3810	9478	9478	7957	3810	 	
3810	9478	1536	9478	3810	1536	 	
9478	1536	9273	9478	9273	1536	 	
1536	9273	1622	9273	1622	1536	 	
9273	1622	602	9273	1622	602	 	
1622	602	403	1622	602	403	 	
602	403	550	602	550	403	1555	
403	550	4832	4832	550	403	 	
550	4832	504	4832	550	504	 	
4832	504	9092	9092	4832	504	 	
504	9092	6669	9092	6669	504	 	
9092	6669	9282	9282	9092	6669	25043	
6669	9282	2321	9282	6669	2321	 	
9282	2321	9749	9749	9282	2321	 	
2321	9749	7520	9749	7520	2321	 	
9749	7520	1740	9749	7520	1740	 	
7520	1740	4260	7520	4260	1740	 	
1740	4260	180	4260	1740	180	 	
4260	180	919	4260	919	180	 	
180	919	4204	4204	919	180	 	
919	4204	4474	4474	4204	919	 	
4204	4474	8620	8620	4474	4204	 	
4474	8620	7156	8620	7156	4474	 	
8620	7156	4990	8620	7156	4990	20766	
7156	4990	7870	7870	7156	4990	20016	
4990	7870	5463	7870	5463	4990	 	
7870	5463	8198	8198	7870	5463	21531	
5463	8198	6	8198	5463	6	 	
8198	6	3626	8198	3626	6	 	
6	3626	4632	4632	3626	6	 	
3626	4632	8437	8437	4632	3626	 	
4632	8437	2314	8437	4632	2314	 	
8437	2314	384	8437	2314	384	 	
2314	384	9181	9181	2314	384	 	
384	9181	3239	9181	3239	384	 	
9181	3239	7191	9181	7191	3239	 	
3239	7191	2112	7191	3239	2112	 	
7191	2112	9920	9920	7191	2112	 	
2112	9920	4963	9920	4963	2112	 	
9920	4963	2141	9920	4963	2141	 	
4963	2141	3067	4963	3067	2141	 	
2141	3067	8428	8428	3067	2141	 	
3067	8428	4300	8428	4300	3067	 	
8428	4300	5699	8428	5699	4300	 	
4300	5699	415	5699	4300	415	 	
5699	415	5717	5717	5699	415	 	
415	5717	1264	5717	1264	415	 	
5717	1264	1793	5717	1793	1264	 	
1264	1793	762	1793	1264	762	 	
1793	762	3375	3375	1793	762	 	
762	3375	8710	8710	3375	762	 	
3375	8710	3097	8710	3375	3097	 	
8710	3097	6461	8710	6461	3097	 	
3097	6461	3016	6461	3097	3016	 	
6461	3016	1389	6461	3016	1389	 	
3016	1389	7080	7080	3016	1389	 	
1389	7080	1177	7080	1389	1177	 	
7080	1177	95	7080	1177	95	 	
1177	95	172	1177	172	95	 	
95	172	14	172	95	14	 	
172	14	5298	5298	172	14	 	
14	5298	2557	5298	2557	14	 	
5298	2557	4274	5298	4274	2557	 	
2557	4274	8370	8370	4274	2557	 	
4274	8370	8651	8651	8370	4274	21295	
8370	8651	7197	8651	8370	7197	24218	
8651	7197	9480	9480	8651	7197	25328	
7197	9480	8337	9480	8337	7197	25014	
9480	8337	4932	9480	8337	4932	22749	
8337	4932	1062	8337	4932	1062	 	
4932	1062	3786	4932	3786	1062	 	
1062	3786	190	3786	1062	190	 	
3786	190	3910	3910	3786	190	 	
190	3910	4717	4717	3910	190	 	
3910	4717	61	4717	3910	61	 	
4717	61	5326	5326	4717	61	 	
61	5326	447	5326	447	61	 	
5326	447	7522	7522	5326	447	 	
447	7522	270	7522	447	270	 	
7522	270	4702	7522	4702	270	 	
270	4702	7490	7490	4702	270	 	
4702	7490	6628	7490	6628	4702	18820	
7490	6628	8478	8478	7490	6628	22596	
6628	8478	6084	8478	6628	6084	21190	
8478	6084	5309	8478	6084	5309	 	
6084	5309	4442	6084	5309	4442	15835	
5309	4442	1638	5309	4442	1638	 	
4442	1638	4049	4442	4049	1638	 	
1638	4049	6278	6278	4049	1638	 	
4049	6278	7526	7526	6278	4049	 	
6278	7526	320	7526	6278	320	 	
7526	320	4642	7526	4642	320	 	
320	4642	6161	6161	4642	320	 	
4642	6161	8551	8551	6161	4642	 	
6161	8551	4664	8551	6161	4664	 	
8551	4664	9110	9110	8551	4664	22325	
4664	9110	4428	9110	4664	4428	 	
9110	4428	6546	9110	6546	4428	 	
4428	6546	531	6546	4428	531	 	
6546	531	7101	7101	6546	531	 	
531	7101	8648	8648	7101	531	 	
7101	8648	5993	8648	7101	5993	21742	
8648	5993	374	8648	5993	374	 	
5993	374	3884	5993	3884	374	 	
374	3884	7470	7470	3884	374	 	
3884	7470	4928	7470	4928	3884	 	
7470	4928	2286	7470	4928	2286	 	
4928	2286	2792	4928	2792	2286	 	
2286	2792	4371	4371	2792	2286	 	
2792	4371	744	4371	2792	744	 	
4371	744	2176	4371	2176	744	 	
744	2176	1879	2176	1879	744	 	
2176	1879	850	2176	1879	850	 	
1879	850	4295	4295	1879	850	 	
850	4295	4616	4616	4295	850	 	
4295	4616	9474	9474	4616	4295	 	
4616	9474	6279	9474	6279	4616	 	
9474	6279	5892	9474	6279	5892	 	
6279	5892	4908	6279	5892	4908	17079	
5892	4908	1555	5892	4908	1555	 	
4908	1555	9948	9948	4908	1555	 	
1555	9948	4927	9948	4927	1555	 	
9948	4927	674	9948	4927	674	 	
4927	674	7018	7018	4927	674	 	
674	7018	5441	7018	5441	674	 	
7018	5441	364	7018	5441	364	 	
5441	364	6608	6608	5441	364	 	
364	6608	1063	6608	1063	364	 	
6608	1063	9628	9628	6608	1063	 	
1063	9628	6148	9628	6148	1063	 	
9628	6148	8813	9628	8813	6148	24589	
6148	8813	9016	9016	8813	6148	23977	
8813	9016	9263	9263	9016	8813	27092	
9016	9263	9774	9774	9263	9016	28053	
9263	9774	1562	9774	9263	1562	 	
9774	1562	2894	9774	2894	1562	 	
1562	2894	349	2894	1562	349	 	
2894	349	2159	2894	2159	349	 	
349	2159	432	2159	432	349	 	
2159	432	4025	4025	2159	432	 	
432	4025	524	4025	524	432	 	
4025	524	7526	7526	4025	524	 	
524	7526	9944	9944	7526	524	 	
7526	9944	365	9944	7526	365	 	
9944	365	6519	9944	6519	365	 	
365	6519	8328	8328	6519	365	 	
6519	8328	4102	8328	6519	4102	 	
8328	4102	7098	8328	7098	4102	 	
4102	7098	6289	7098	6289	4102	17489	
7098	6289	5369	7098	6289	5369	18756	
6289	5369	865	6289	5369	865	 	
5369	865	710	5369	865	710	 	
865	710	1211	1211	865	710	 	
710	1211	998	1211	998	710	2919	
1211	998	158	1211	998	158	 	
998	158	4928	4928	998	158	 	
158	4928	565	4928	565	158	 	
4928	565	1421	4928	1421	565	 	
565	1421	8002	8002	1421	565	 	
1421	8002	9814	9814	8002	1421	 	
8002	9814	5336	9814	8002	5336	 	
9814	5336	953	9814	5336	953	 	
5336	953	4622	5336	4622	953	 	
953	4622	2273	4622	2273	953	 	
4622	2273	7472	7472	4622	2273	 	
2273	7472	7620	7620	7472	2273	17365	
7472	7620	1578	7620	7472	1578	16670	
7620	1578	8307	8307	7620	1578	 	
1578	8307	3296	8307	3296	1578	 	
8307	3296	8379	8379	8307	3296	19982	
3296	8379	8161	8379	8161	3296	19836	
8379	8161	1187	8379	8161	1187	 	
8161	1187	5206	8161	5206	1187	 	
1187	5206	533	5206	1187	533	 	
5206	533	2084	5206	2084	533	 	
533	2084	4210	4210	2084	533	 	
2084	4210	6068	6068	4210	2084	 	
4210	6068	7930	7930	6068	4210	 	
6068	7930	8310	8310	7930	6068	22308	
7930	8310	7673	8310	7930	7673	23913	
8310	7673	7726	8310	7726	7673	23709	
7673	7726	9876	9876	7726	7673	25275	
7726	9876	3651	9876	7726	3651	 	
9876	3651	9588	9876	9588	3651	23115	
3651	9588	9029	9588	9029	3651	22268	
9588	9029	3361	9588	9029	3361	21978	
9029	3361	1645	9029	3361	1645	 	
3361	1645	3736	3736	3361	1645	8742	
1645	3736	1414	3736	1645	1414	 	
3736	1414	3694	3736	3694	1414	8844	
1414	3694	4360	4360	3694	1414	 	
3694	4360	4639	4639	4360	3694	12693	
4360	4639	231	4639	4360	231	 	
4639	231	1709	4639	1709	231	 	
231	1709	3787	3787	1709	231	 	
1709	3787	1304	3787	1709	1304	 	
3787	1304	1840	3787	1840	1304	 	
1304	1840	6252	6252	1840	1304	 	
1840	6252	4183	6252	4183	1840	 	
6252	4183	5776	6252	5776	4183	16211	
4183	5776	2875	5776	4183	2875	 	
5776	2875	9222	9222	5776	2875	 	
2875	9222	3437	9222	3437	2875	 	
9222	3437	2954	9222	3437	2954	 	
3437	2954	2407	3437	2954	2407	8798	
2954	2407	2600	2954	2600	2407	7961	
2407	2600	6850	6850	2600	2407	 	
2600	6850	180	6850	2600	180	 	
6850	180	4881	6850	4881	180	 	
180	4881	1789	4881	1789	180	 	
4881	1789	6135	6135	4881	1789	 	
1789	6135	8894	8894	6135	1789	 	
6135	8894	8971	8971	8894	6135	24000	
8894	8971	1146	8971	8894	1146	 	
8971	1146	7602	8971	7602	1146	 	
1146	7602	5384	7602	5384	1146	 	
7602	5384	6525	7602	6525	5384	19511	
5384	6525	9615	9615	6525	5384	 	
6525	9615	2747	9615	6525	2747	 	
9615	2747	866	9615	2747	866	 	
2747	866	1075	2747	1075	866	 	
866	1075	1774	1774	1075	866	 	
1075	1774	315	1774	1075	315	 	
1774	315	7711	7711	1774	315	 	
315	7711	9197	9197	7711	315	 	
7711	9197	2626	9197	7711	2626	 	
9197	2626	1993	9197	2626	1993	 	
2626	1993	9940	9940	2626	1993	 	
1993	9940	7310	9940	7310	1993	 	
9940	7310	8710	9940	8710	7310	25960	
7310	8710	1602	8710	7310	1602	 	
8710	1602	7489	8710	7489	1602	 	
1602	7489	9112	9112	7489	1602	 	
7489	9112	1665	9112	7489	1665	 	
9112	1665	3684	9112	3684	1665	 	
1665	3684	3052	3684	3052	1665	 	
3684	3052	173	3684	3052	173	 	
3052	173	7684	7684	3052	173	 	
173	7684	3783	7684	3783	173	 	
7684	3783	7506	7684	7506	3783	18973	
3783	7506	8082	8082	7506	3783	19371	
7506	8082	3477	8082	7506	3477	19065	
8082	3477	3025	8082	3477	3025	 	
3477	3025	5502	5502	3477	3025	 	
3025	5502	7886	7886	5502	3025	 	
5502	7886	8278	8278	7886	5502	21666	
7886	8278	6490	8278	7886	6490	22654	
8278	6490	217	8278	6490	217	 	
6490	217	7570	7570	6490	217	 	
217	7570	7003	7570	7003	217	 	
7570	7003	3427	7570	7003	3427	18000	
7003	3427	6158	7003	6158	3427	16588	
3427	6158	6392	6392	6158	3427	15977	
6158	6392	5500	6392	6158	5500	18050	
6392	5500	3346	6392	5500	3346	15238	
5500	3346	3925	5500	3925	3346	 	
3346	3925	2312	3925	3346	2312	9583	
3925	2312	6595	6595	3925	2312	 	
2312	6595	3292	6595	3292	2312	 	
6595	3292	8515	8515	6595	3292	 	
3292	8515	453	8515	3292	453	 	
8515	453	864	8515	864	453	 	
453	864	9912	9912	864	453	 	
864	9912	9540	9912	9540	864	 	
9912	9540	4241	9912	9540	4241	23693	
9540	4241	8439	9540	8439	4241	 	
4241	8439	2623	8439	4241	2623	 	
8439	2623	4518	8439	4518	2623	 	
2623	4518	7395	7395	4518	2623	 	
4518	7395	9351	9351	7395	4518	 	
7395	9351	8062	9351	8062	7395	24808	
9351	8062	4303	9351	8062	4303	 	
8062	4303	8000	8062	8000	4303	20365	
4303	8000	1518	8000	4303	1518	 	
8000	1518	2558	8000	2558	1518	 	
1518	2558	3027	3027	2558	1518	 	
2558	3027	1152	3027	2558	1152	 	
3027	1152	8909	8909	3027	1152	 	
1152	8909	5262	8909	5262	1152	 	
8909	5262	1643	8909	5262	1643	 	
5262	1643	7004	7004	5262	1643	 	
1643	7004	8406	8406	7004	1643	 	
7004	8406	3987	8406	7004	3987	 	
8406	3987	1905	8406	3987	1905	 	
3987	1905	3588	3987	3588	1905	9480	
1905	3588	3094	3588	3094	1905	8587	
3588	3094	9773	9773	3588	3094	 	
3094	9773	4543	9773	4543	3094	 	
9773	4543	2284	9773	4543	2284	 	
4543	2284	7909	7909	4543	2284	 	
2284	7909	6690	7909	6690	2284	 	
7909	6690	1192	7909	6690	1192	 	
6690	1192	2435	6690	2435	1192	 	
1192	2435	3398	3398	2435	1192	 	
2435	3398	8385	8385	3398	2435	 	
3398	8385	6171	8385	6171	3398	 	
8385	6171	7957	8385	7957	6171	22513	
6171	7957	8714	8714	7957	6171	22842	
7957	8714	4916	8714	7957	4916	21587	
8714	4916	3921	8714	4916	3921	 	
4916	3921	8829	8829	4916	3921	 	
3921	8829	8671	8829	8671	3921	21421	
8829	8671	6188	8829	8671	6188	23688	
8671	6188	4473	8671	6188	4473	 	
6188	4473	5868	6188	5868	4473	16529	
4473	5868	8173	8173	5868	4473	 	
5868	8173	1163	8173	5868	1163	 	
8173	1163	9516	9516	8173	1163	 	
1163	9516	6535	9516	6535	1163	 	
9516	6535	2790	9516	6535	2790	 	
6535	2790	111	6535	2790	111	 	
2790	111	2883	2883	2790	111	 	
111	2883	441	2883	441	111	 	
2883	441	1671	2883	1671	441	 	
441	1671	9548	9548	1671	441	 	
1671	9548	9027	9548	9027	1671	 	
9548	9027	6470	9548	9027	6470	25045	
9027	6470	4573	9027	6470	4573	 	
6470	4573	720	6470	4573	720	 	
4573	720	8222	8222	4573	720	 	
720	8222	4275	8222	4275	720	 	
8222	4275	6910	8222	6910	4275	 	
4275	6910	2211	6910	4275	2211	 	
6910	2211	6224	6910	6224	2211	 	
2211	6224	1231	6224	2211	1231	 	
6224	1231	2312	6224	2312	1231	 	
1231	2312	1792	2312	1792	1231	 	
2312	1792	1678	2312	1792	1678	5782	
1792	1678	2889	2889	1792	1678	 	
1678	2889	7038	7038	2889	1678	 	
2889	7038	628	7038	2889	628	 	
7038	628	8750	8750	7038	628	 	
628	8750	2346	8750	2346	628	 	
8750	2346	6469	8750	6469	2346	 	
2346	6469	5132	6469	5132	2346	 	
6469	5132	2047	6469	5132	2047	 	
5132	2047	648	5132	2047	648	 	
2047	648	684	2047	684	648	 	
648	684	958	958	684	648	 	
684	958	5803	5803	958	684	 	
958	5803	9353	9353	5803	958	 	
5803	9353	2417	9353	5803	2417	 	
9353	2417	9456	9456	9353	2417	21226	
2417	9456	9706	9706	9456	2417	21579	
9456	9706	8052	9706	9456	8052	27214	
9706	8052	7882	9706	8052	7882	25640	
8052	7882	8767	8767	8052	7882	24701	
7882	8767	5510	8767	7882	5510	22159	
8767	5510	4327	8767	5510	4327	 	
5510	4327	4244	5510	4327	4244	14081	
4327	4244	1078	4327	4244	1078	9649	
4244	1078	6985	6985	4244	1078	 	
1078	6985	5546	6985	5546	1078	 	
6985	5546	7957	7957	6985	5546	20488	
5546	7957	5625	7957	5625	5546	 	
7957	5625	580	7957	5625	580	 	
5625	580	9886	9886	5625	580	 	
580	9886	5901	9886	5901	580	 	
9886	5901	3885	9886	5901	3885	 	
5901	3885	4481	5901	4481	3885	14267	
3885	4481	3404	4481	3885	3404	11770	
4481	3404	9515	9515	4481	3404	 	
3404	9515	7881	9515	7881	3404	 	
9515	7881	3979	9515	7881	3979	 	
7881	3979	2131	7881	3979	2131	 	
3979	2131	5396	5396	3979	2131	 	
2131	5396	4465	5396	4465	2131	 	
5396	4465	3456	5396	4465	3456	13317	
4465	3456	2152	4465	3456	2152	 	
3456	2152	6616	6616	3456	2152	 	
2152	6616	5238	6616	5238	2152	 	
6616	5238	5560	6616	5560	5238	17414	
5238	5560	9388	9388	5560	5238	 	
5560	9388	2298	9388	5560	2298	 	
9388	2298	8412	9388	8412	2298	 	
2298	8412	5516	8412	5516	2298	 	
8412	5516	1093	8412	5516	1093	 	
5516	1093	3663	5516	3663	1093	 	
1093	3663	355	3663	1093	355	 	
3663	355	8796	8796	3663	355	 	
355	8796	9406	9406	8796	355	 	
8796	9406	3962	9406	8796	3962	22164	
9406	3962	938	9406	3962	938	 	
3962	938	8517	8517	3962	938	 	
938	8517	5048	8517	5048	938	 	
8517	5048	9061	9061	8517	5048	22626	
5048	9061	6333	9061	6333	5048	 	
9061	6333	8037	9061	8037	6333	23431	
6333	8037	1938	8037	6333	1938	 	
8037	1938	5439	8037	5439	1938	 	
1938	5439	4317	5439	4317	1938	 	
5439	4317	4640	5439	4640	4317	14396	
4317	4640	701	4640	4317	701	 	
4640	701	6696	6696	4640	701	 	
701	6696	9814	9814	6696	701	 	
6696	9814	4985	9814	6696	4985	 	
9814	4985	4512	9814	4985	4512	 	
4985	4512	7537	7537	4985	4512	 	
4512	7537	9300	9300	7537	4512	 	
7537	9300	7715	9300	7715	7537	24552	
9300	7715	5077	9300	7715	5077	 	
7715	5077	2315	7715	5077	2315	 	
5077	2315	2543	5077	2543	2315	 	
2315	2543	5645	5645	2543	2315	 	
2543	5645	2468	5645	2543	2468	 	
5645	2468	3817	5645	3817	2468	 	
2468	3817	553	3817	2468	553	 	
3817	553	1785	3817	1785	553	 	
553	1785	6691	6691	1785	553	 	
1785	6691	6965	6965	6691	1785	 	
6691	6965	2028	6965	6691	2028	15684	
6965	2028	6587	6965	6587	2028	 	
2028	6587	3326	6587	3326	2028	 	
6587	3326	3937	6587	3937	3326	 	
3326	3937	2221	3937	3326	2221	9484	
3937	2221	7917	7917	3937	2221	 	
2221	7917	929	7917	2221	929	 	
7917	929	806	7917	929	806	 	
929	806	8153	8153	929	806	 	
806	8153	8453	8453	8153	806	 	
8153	8453	79	8453	8153	79	 	
8453	79	1465	8453	1465	79	 	
79	1465	8845	8845	1465	79	 	
1465	8845	6425	8845	6425	1465	 	
8845	6425	8727	8845	8727	6425	23997	
6425	8727	3536	8727	6425	3536	 	
8727	3536	4754	8727	4754	3536	 	
3536	4754	4496	4754	4496	3536	12786	
4754	4496	6315	6315	4754	4496	15565	
4496	6315	8850	8850	6315	4496	 	
6315	8850	7448	8850	7448	6315	22613	
8850	7448	9619	9619	8850	7448	25917	
7448	9619	1443	9619	7448	1443	 	
9619	1443	2321	9619	2321	1443	 	
1443	2321	7713	7713	2321	1443	 	
2321	7713	106	7713	2321	106	 	
7713	106	8706	8706	7713	106	 	
106	8706	6950	8706	6950	106	 	
8706	6950	1058	8706	6950	1058	 	
6950	1058	4049	6950	4049	1058	 	
1058	4049	4635	4635	4049	1058	 	
4049	4635	3425	4635	4049	3425	12109	
4635	3425	845	4635	3425	845	 	
3425	845	3212	3425	3212	845	 	
845	3212	433	3212	845	433	 	
3212	433	4980	4980	3212	433	 	
433	4980	2505	4980	2505	433	 	
4980	2505	1659	4980	2505	1659	 	
2505	1659	1838	2505	1838	1659	 	
1659	1838	2942	2942	1838	1659	 	
1838	2942	8001	8001	2942	1838	 	
2942	8001	9547	9547	8001	2942	 	
8001	9547	3943	9547	8001	3943	 	
9547	3943	6993	9547	6993	3943	 	
3943	6993	2171	6993	3943	2171	 	
6993	2171	5475	6993	5475	2171	 	
2171	5475	3020	5475	3020	2171	 	
5475	3020	1205	5475	3020	1205	 	
3020	1205	3655	3655	3020	1205	 	
1205	3655	312	3655	1205	312	 	
3655	312	8966	8966	3655	312	 	
312	8966	9339	9339	8966	312	 	
8966	9339	5108	9339	8966	5108	23413	
9339	5108	6052	9339	6052	5108	 	
5108	6052	7175	7175	6052	5108	18335	
6052	7175	9373	9373	7175	6052	22600	
7175	9373	6100	9373	7175	6100	22648	
9373	6100	6622	9373	6622	6100	 	
6100	6622	2269	6622	6100	2269	 	
6622	2269	4508	6622	4508	2269	 	
2269	4508	6689	6689	4508	2269	 	
4508	6689	9171	9171	6689	4508	 	
6689	9171	1604	9171	6689	1604	 	
9171	1604	8183	9171	8183	1604	 	
1604	8183	2091	8183	2091	1604	 	
8183	2091	5411	8183	5411	2091	 	
2091	5411	9185	9185	5411	2091	 	
5411	9185	1369	9185	5411	1369	 	
9185	1369	5762	9185	5762	1369	 	
1369	5762	9835	9835	5762	1369	 	
5762	9835	7843	9835	7843	5762	 	
9835	7843	7385	9835	7843	7385	25063	
7843	7385	6735	7843	7385	6735	21963	
7385	6735	5045	7385	6735	5045	19165	
6735	5045	6429	6735	6429	5045	18209	
5045	6429	108	6429	5045	108	 	
6429	108	6572	6572	6429	108	 	
108	6572	2419	6572	2419	108	 	
6572	2419	6438	6572	6438	2419	15429	
2419	6438	3253	6438	3253	2419	 	
6438	3253	5126	6438	5126	3253	 	
3253	5126	8533	8533	5126	3253	 	
5126	8533	3344	8533	5126	3344	 	
8533	3344	7507	8533	7507	3344	 	
3344	7507	1168	7507	3344	1168	 	
7507	1168	8371	8371	7507	1168	 	
1168	8371	2186	8371	2186	1168	 	
8371	2186	8202	8371	8202	2186	18759	
2186	8202	2186	8202	2186	2186	 	
8202	2186	9920	9920	8202	2186	 	
2186	9920	3975	9920	3975	2186	 	
9920	3975	3305	9920	3975	3305	 	
3975	3305	8113	8113	3975	3305	 	
3305	8113	4717	8113	4717	3305	 	
8113	4717	7492	8113	7492	4717	20322	
4717	7492	4155	7492	4717	4155	 	
7492	4155	3220	7492	4155	3220	 	
4155	3220	5316	5316	4155	3220	 	
3220	5316	1314	5316	3220	1314	 	
5316	1314	4034	5316	4034	1314	 	
1314	4034	3998	4034	3998	1314	9346	
4034	3998	4939	4939	4034	3998	12971	
3998	4939	5725	5725	4939	3998	14662	
4939	5725	6932	6932	5725	4939	17596	
5725	6932	2838	6932	5725	2838	 	
6932	2838	660	6932	2838	660	 	
2838	660	8162	8162	2838	660	 	
660	8162	6437	8162	6437	660	 	
8162	6437	181	8162	6437	181	 	
6437	181	2566	6437	2566	181	 	
181	2566	1643	2566	1643	181	 	
2566	1643	9059	9059	2566	1643	 	
1643	9059	5204	9059	5204	1643	 	
9059	5204	5497	9059	5497	5204	 	
5204	5497	2947	5497	5204	2947	13648	
5497	2947	3269	5497	3269	2947	 	
2947	3269	7206	7206	3269	2947	 	
3269	7206	6259	7206	6259	3269	 	
7206	6259	404	7206	6259	404	 	
6259	404	8753	8753	6259	404	 	
404	8753	8349	8753	8349	404	 	
8753	8349	9103	9103	8753	8349	26205	
8349	9103	9937	9937	9103	8349	27389	
9103	9937	7548	9937	9103	7548	26588	
9937	7548	1027	9937	7548	1027	 	
7548	1027	1981	7548	1981	1027	 	
1027	1981	9950	9950	1981	1027	 	
1981	9950	6024	9950	6024	1981	 	
9950	6024	1682	9950	6024	1682	 	
6024	1682	3863	6024	3863	1682	 	
1682	3863	7110	7110	3863	1682	 	
3863	7110	8476	8476	7110	3863	 	
7110	8476	3825	8476	7110	3825	 	
8476	3825	6334	8476	6334	3825	 	
3825	6334	1071	6334	3825	1071	 	
6334	1071	9293	9293	6334	1071	 	
1071	9293	1529	9293	1529	1071	 	
9293	1529	1924	9293	1924	1529	 	
1529	1924	9761	9761	1924	1529	 	
1924	9761	2379	9761	2379	1924	 	
9761	2379	2619	9761	2619	2379	 	
2379	2619	9368	9368	2619	2379	 	
2619	9368	4265	9368	4265	2619	 	
9368	4265	995	9368	4265	995	 	
4265	995	7005	7005	4265	995	 	
995	7005	5270	7005	5270	995	 	
7005	5270	6234	7005	6234	5270	18509	
5270	6234	3628	6234	5270	3628	15132	
6234	3628	6233	6234	6233	3628	16095	
3628	6233	303	6233	3628	303	 	
6233	303	6969	6969	6233	303	 	
303	6969	566	6969	566	303	 	
6969	566	6008	6969	6008	566	 	
566	6008	8232	8232	6008	566	 	
6008	8232	3141	8232	6008	3141	 	
8232	3141	7092	8232	7092	3141	 	
3141	7092	611	7092	3141	611	 	
7092	611	8470	8470	7092	611	 	
611	8470	3368	8470	3368	611	 	
8470	3368	6506	8470	6506	3368	 	
3368	6506	5807	6506	5807	3368	15681	
6506	5807	3745	6506	5807	3745	16058	
5807	3745	3836	5807	3836	3745	 	
3745	3836	5827	5827	3836	3745	 	
3836	5827	5331	5827	5331	3836	14994	
5827	5331	1802	5827	5331	1802	 	
5331	1802	8114	8114	5331	1802	 	
1802	8114	4734	8114	4734	1802	 	
8114	4734	3991	8114	4734	3991	 	
4734	3991	5532	5532	4734	3991	14257	
3991	5532	7425	7425	5532	3991	 	
5532	7425	5975	7425	5975	5532	18932	
7425	5975	3894	7425	5975	3894	 	
5975	3894	6617	6617	5975	3894	16486	
3894	6617	9264	9264	6617	3894	 	
6617	9264	7052	9264	7052	6617	22933	
9264	7052	6964	9264	7052	6964	23280	
7052	6964	746	7052	6964	746	 	
