-8718	120	6588	6892102080	3	2010	0	 	
120	6588	5175	4091148000	2	11883	3	 	
6588	5175	-9768	3,33019E+11	6	1995	5	 	
5175	-9768	3559	1,79905E+11	4	1034	4	 	
-9768	3559	3315	1,15244E+11	1	2894	4	 	
3559	3315	-7383	87105261555	4	509	9	 	
3315	-7383	5171	1,26558E+11	2	1103	3	 	
-7383	5171	-4753	1,81458E+11	0	6965	5	-6965	
5171	-4753	-7253	1,78263E+11	0	6835	5	-6835	
-4753	-7253	3943	1,35929E+11	0	8063	3	 	
-7253	3943	327	9351735333	3	2983	3	 	
3943	327	-9352	12058104072	0	5082	2	 	
327	-9352	-9278	28373088912	0	18303	3	 	
-9352	-9278	4550	3,94794E+11	0	14080	0	 	
-9278	4550	-7386	3,11799E+11	0	12114	4	 	
4550	-7386	-6401	2,15114E+11	0	9237	7	 	
-7386	-6401	-8342	3,94391E+11	1	22129	9	 	
-6401	-8342	7292	3,89372E+11	5	7451	1	 	
-8342	7292	-2684	1,63267E+11	5	3734	4	 	
7292	-2684	1367	26754552176	2	5975	5	 	
-2684	1367	6379	23404729612	5	5062	2	 	
1367	6379	6070	52930964510	4	13816	6	 	
6379	6070	-8555	3,31254E+11	2	3894	4	 	
6070	-8555	5453	2,83168E+11	0	2968	8	 	
-8555	5453	9306	4,34129E+11	0	6204	4	 	
5453	9306	-6338	3,21626E+11	0	8421	1	 	
9306	-6338	-9645	5,68876E+11	5	6677	7	 	
-6338	-9645	-4432	2,70928E+11	4	20415	5	 	
-9645	-4432	-6525	2,78922E+11	6	20602	2	 	
-4432	-6525	7373	2,13218E+11	2	3584	4	 	
-6525	7373	-5013	2,4117E+11	2	4165	5	 	
7373	-5013	-6631	2,45087E+11	4	4271	1	 	
-5013	-6631	-5269	1,75148E+11	3	16913	3	 	
-6631	-5269	6368	2,2249E+11	1	5532	2	 	
-5269	6368	-5535	1,85716E+11	6	4436	6	 	
6368	-5535	-1561	55020379680	0	728	8	 	
-5535	-1561	2345	20261116575	0	4751	1	 	
-1561	2345	2024	7408943080	0	2808	8	 	
2345	2024	-6693	31766852040	0	2324	4	 	
2024	-6693	-1626	22026823632	2	6295	5	 	
-6693	-1626	924	10055723832	0	7395	5	-7395	
-1626	924	-8316	12494157984	0	9018	8	 	
924	-8316	2997	23028900048	0	4395	5	-4395	
-8316	2997	-301	7501838652	0	5620	0	 	
2997	-301	-4312	3889842264	0	1616	6	 	
-301	-4312	9706	12597533872	0	5093	3	 	
-4312	9706	4692	1,96371E+11	0	10086	6	 	
9706	4692	5171	2,3549E+11	5	19569	9	 	
4692	5171	-9204	2,23311E+11	4	659	9	 	
5171	-9204	9217	4,38673E+11	3	5184	4	 	
-9204	9217	8651	7,33893E+11	5	8664	4	 	
9217	8651	9519	7,5901E+11	5	27387	7	 	
8651	9519	5810	4,78447E+11	0	23980	0	 	
9519	5810	-6685	3,69717E+11	0	8644	4	 	
5810	-6685	-3427	1,33104E+11	0	4302	2	 	
-6685	-3427	-2141	49049228795	0	12253	3	 	
-3427	-2141	-9398	68955071386	5	14966	6	 	
-2141	-9398	-932	18752881976	3	12471	1	 	
-9398	-932	9776	85627358336	2	554	4	 	
-932	9776	5467	49811105344	0	14311	1	 	
9776	5467	-5968	3,18962E+11	0	9275	5	9275	
5467	-5968	3613	1,17882E+11	0	3112	2	 	
-5968	3613	5387	1,16157E+11	2	3032	2	 	
3613	5387	-7584	1,47609E+11	5	1416	6	 	
5387	-7584	-809	33051701472	6	3006	6	 	
-7584	-809	803	4926771168	4	7590	0	 	
-809	803	-9644	6265002788	2	9650	0	 	
803	-9644	-5492	42530772944	2	14333	3	 	
-9644	-5492	6054	3,20649E+11	1	9082	2	 	
-5492	6054	781	25967131608	5	1343	3	 	
6054	781	6296	29768583504	2	13131	1	 	
781	6296	6336	31155227136	5	13413	3	 	
6296	6336	-1006	40130804736	1	11626	6	 	
6336	-1006	9294	59240104704	4	14624	4	 	
-1006	9294	8812	82390120368	3	17100	0	 	
9294	8812	5760	4,71737E+11	5	23866	6	 	
8812	5760	-4740	2,40589E+11	1	9832	2	 	
5760	-4740	6480	1,7692E+11	2	7500	0	 	
-4740	6480	767	23558558400	6	2507	7	 	
6480	767	-4264	21192762240	6	2983	3	 	
767	-4264	-9171	29993645448	4	12668	8	 	
-4264	-9171	2409	94204291896	1	11026	6	 	
-9171	2409	-8807	1,94573E+11	1	15569	9	 	
2409	-8807	-8402	1,78257E+11	2	14800	0	 	
-8807	-8402	-9445	6,98896E+11	4	26654	4	 	
-8402	-9445	-9635	7,64604E+11	5	27482	2	 	
-9445	-9635	4538	4,1297E+11	5	14542	2	 	
-9635	4538	2118	92606648340	3	2979	9	 	
4538	2118	8844	85003964496	3	15500	0	 	
2118	8844	3912	73277987904	2	14874	4	 	
8844	3912	-1716	59369701248	4	11040	0	 	
3912	-1716	1660	11143566720	6	3856	6	 	
-1716	1660	-6053	17242333680	5	6109	9	 	
1660	-6053	-3224	32394687520	6	7617	7	 	
-6053	-3224	-3836	74859048992	0	13113	3	 	
-3224	-3836	5904	73016326656	0	1156	6	 	
-3836	5904	1012	22919516928	0	3080	0	 	
5904	1012	2155	12875797440	2	9071	1	 	
1012	2155	-3143	6854442980	0	24	4	 	
2155	-3143	8338	56474649770	0	7350	0	 	
-3143	8338	9809	2,57058E+11	0	15004	4	 	
8338	9809	-7557	6,18068E+11	1	10590	0	 	
9809	-7557	-3910	2,89835E+11	4	1658	8	 	
-7557	-3910	-8222	2,42943E+11	1	19689	9	 	
-3910	-8222	4431	1,42448E+11	0	7701	1	 	
-8222	4431	3533	1,28713E+11	0	258	8	 	
4431	3533	-9596	1,50223E+11	0	1632	2	 	
3533	-9596	8376	2,83969E+11	1	2313	3	 	
-9596	8376	-4809	3,86529E+11	0	6029	9	 	
8376	-4809	6864	2,76483E+11	0	10431	1	 	
-4809	6864	-6452	2,12974E+11	0	4397	7	 	
6864	-6452	-9243	4,0934E+11	4	8831	1	 	
-6452	-9243	2634	1,57081E+11	2	13061	1	 	
-9243	2634	7347	1,78871E+11	3	738	8	 	
2634	7347	-1383	26763813234	4	8598	8	 	
7347	-1383	-1042	10587658842	5	4922	2	 	
-1383	-1042	8910	12840076260	4	6485	5	 	
-1042	8910	-9536	88534321920	2	1668	8	 	
8910	-9536	4987	4,23724E+11	1	4361	1	 	
-9536	4987	-241	11461003712	4	4790	0	 	
4987	-241	6814	8189521738	6	11560	0	 	
-241	6814	5950	9770935300	0	12523	3	 	
6814	5950	-6794	2,75451E+11	0	5970	0	 	
5950	-6794	-6047	2,44446E+11	0	6891	1	 	
-6794	-6047	532	21856325176	0	12309	9	 	
-6047	532	5539	17818985156	0	24	4	 	
532	5539	-1060	3123552880	0	5011	1	 	
5539	-1060	-9030	53018200200	0	4551	1	 	
-1060	-9030	633	6058949400	0	9457	7	 	
-9030	633	4995	28551370050	0	3402	2	 	
633	4995	-2129	6731546715	5	3499	9	 	
4995	-2129	-3202	34051204710	5	336	6	 	
-2129	-3202	1734	11820778572	1	3597	7	 	
-3202	1734	9160	50858774880	4	7692	2	 	
1734	9160	5077	80640224880	5	15971	1	 	
9160	5077	-1554	72269267280	0	12683	3	 	
5077	-1554	-8014	63227719212	0	4491	1	 	
-1554	-8014	-6688	83290720128	0	16256	6	 	
-8014	-6688	6838	3,66501E+11	3	7864	4	 	
-6688	6838	-9054	4,14062E+11	5	8904	4	 	
6838	-9054	7739	4,79131E+11	2	5523	3	 	
-9054	7739	2682	1,87925E+11	5	1367	7	 	
7739	2682	-3906	81072928188	0	6515	5	6515	
2682	-3906	86	900926712	0	1138	8	 	
-3906	86	-1529	513615564	0	5349	9	 	
86	-1529	5008	658521952	4	3565	5	 	
-1529	5008	7052	53998800064	6	10531	1	 	
5008	7052	-1144	40401979904	6	10916	6	 	
7052	-1144	8385	67645886880	5	14293	3	 	
-1144	8385	733	7031258520	6	7974	4	 	
8385	733	-9880	60724505400	6	762	2	 	
733	-9880	6431	46573559240	5	2716	6	 	
-9880	6431	4544	2,88718E+11	1	1095	5	 	
6431	4544	1221	35680628544	1	12196	6	 	
4544	1221	-6201	34404537024	4	436	6	 	
1221	-6201	-2222	16823697462	5	7202	2	 	
-6201	-2222	5891	81169862202	2	2532	2	 	
-2222	5891	-4688	61364991776	4	1019	9	 	
5891	-4688	-6908	1,90778E+11	1	5705	5	 	
-4688	-6908	-1054	34133478016	1	12650	0	 	
-6908	-1054	-491	3574986712	3	8453	3	 	
-1054	-491	-7480	3871004720	2	9025	5	 	
-491	-7480	-1579	5799161720	2	9550	0	 	
-7480	-1579	-8247	97404657240	2	17306	6	 	
-1579	-8247	301	3919625913	0	9525	5	-9525	
-8247	301	-3195	7931098665	0	11141	1	 	
301	-3195	5152	4954652640	0	2258	8	 	
-3195	5152	-1019	16773392160	0	938	8	 	
5152	-1019	-1150	6037371200	0	2983	3	 	
-1019	-1150	-1523	1784727550	4	3692	2	 	
-1150	-1523	2146	3758611700	4	527	7	 	
-1523	2146	8622	28179782676	3	9245	5	 	
2146	8622	-8343	1,54369E+11	1	2425	5	 	
8622	-8343	3967	2,8536E+11	3	4246	6	 	
-8343	3967	-2692	89096265252	1	7068	8	 	
3967	-2692	5898	62985709272	3	7173	3	 	
-2692	5898	6886	1,09332E+11	3	10092	2	 	
5898	6886	3695	1,50067E+11	1	16479	9	 	
6886	3695	-9129	2,32276E+11	2	1452	2	 	
3695	-9129	5583	1,88324E+11	3	149	9	 	
-9129	5583	-5632	2,87047E+11	2	9178	8	 	
5583	-5632	7544	2,37209E+11	3	7495	5	 	
-5632	7544	7085	3,01026E+11	6	8997	7	 	
7544	7085	-6210	3,3192E+11	5	8419	9	 	
7085	-6210	1504	66172766400	6	2379	9	 	
-6210	1504	9092	84917825280	1	4386	6	 	
1504	9092	-2518	34432058624	5	8078	8	 	
9092	-2518	8571	1,96222E+11	6	15145	5	 	
-2518	8571	2198	47436748044	0	8251	1	 	
8571	2198	2349	44252947242	0	13118	8	 	
2198	2349	-2596	13403412792	0	1951	1	 	
2349	-2596	-9513	58010312052	0	9760	0	 	
-2596	-9513	2610	64455902280	0	9499	9	 	
-9513	2610	-6576	1,63275E+11	0	13479	9	 	
2610	-6576	-1742	29898573120	3	5708	8	 	
-6576	-1742	2768	31708525056	5	5550	0	 	
-1742	2768	1835	8848105760	4	2861	1	 	
2768	1835	9332	47399840960	3	13935	5	 	
1835	9332	-6121	1,04817E+11	3	5046	6	 	
9332	-6121	-4123	2,35511E+11	0	912	2	 	
-6121	-4123	-9529	2,40482E+11	0	19773	3	 	
-4123	-9529	9423	3,70211E+11	0	4229	9	 	
-9529	9423	2714	2,43695E+11	3	2608	8	 	
9423	2714	7474	1,9114E+11	4	19611	1	 	
2714	7474	-9210	1,8682E+11	6	978	8	 	
7474	-9210	-7892	5,4325E+11	5	9628	8	 	
-9210	-7892	-5985	4,35022E+11	0	23087	7	 	
-7892	-5985	-7464	3,52552E+11	0	21341	1	 	
-5985	-7464	2215	98948568600	0	11234	4	 	
-7464	2215	-5789	95708147640	0	11038	8	 	
2215	-5789	-5198	66652056730	0	8772	2	 	
-5789	-5198	4377	1,31709E+11	0	6610	0	 	
-5198	4377	-3152	71713188192	2	3973	3	 	
4377	-3152	-5531	76307357424	4	4306	6	 	
-3152	-5531	-4361	76028418032	0	13044	4	 	
-5531	-4361	-6237	1,50441E+11	0	16129	9	 	
-4361	-6237	-9091	2,47271E+11	0	19689	9	 	
-6237	-9091	1027	58231482309	0	14301	1	 	
-9091	1027	9565	89303211205	5	1501	1	 	
1027	9565	-2378	23359700390	5	8214	4	 	
9565	-2378	4161	94644316770	3	11348	8	 	
-2378	4161	-518	5125536444	0	1265	5	1265	
4161	-518	-2163	4662125874	0	1480	0	 	
-518	-2163	-8262	9257025708	0	10943	3	 	
-2163	-8262	5379	96126527574	0	5046	6	 	
-8262	5379	-647	28753519806	4	3530	0	 	
5379	-647	2042	7106594946	3	6774	4	 	
-647	2042	-53	70022222	4	1342	2	 	
2042	-53	-2168	234633968	2	179	9	 	
-53	-2168	6924	795595296	6	4703	3	 	
-2168	6924	4998	75026137536	0	9754	4	 	
6924	4998	-8020	2,77541E+11	0	3902	2	 	
4998	-8020	5645	2,26274E+11	0	2623	3	 	
-8020	5645	-7827	3,54351E+11	1	10202	2	 	
5645	-7827	8783	3,88063E+11	1	6601	1	 	
-7827	8783	-1803	1,23946E+11	6	847	7	 	
8783	-1803	2555	40460338695	0	9535	5	9535	
-1803	2555	-4019	18514186635	0	3267	7	 	
2555	-4019	1971	20239302195	0	507	7	 	
-4019	1971	2004	15874583796	1	44	4	 	
1971	2004	7364	29086945776	0	11339	9	 	
2004	7364	2050	30252784800	0	11418	8	 	
7364	2050	-9777	1,47596E+11	0	363	3	 	
2050	-9777	8218	1,64712E+11	0	491	1	 	
-9777	8218	7083	5,69101E+11	0	5524	4	 	
8218	7083	8640	5,02918E+11	0	23941	1	 	
7083	8640	-6612	4,04635E+11	6	9111	1	 	
8640	-6612	-4618	2,63816E+11	5	2590	0	 	
-6612	-4618	8840	2,69922E+11	1	2390	0	 	
-4618	8840	9447	3,85656E+11	1	13669	9	 	
8840	9447	2639	2,20387E+11	0	20926	6	 	
9447	2639	-1199	29891828967	0	10887	7	 	
2639	-1199	-8206	25965105166	0	6766	6	 	
-1199	-8206	-1106	10881927364	0	10511	1	 	
-8206	-1106	6656	60408764416	0	2656	6	 	
-1106	6656	3108	22879653888	0	8658	8	 	
6656	3108	2781	57530124288	0	12545	5	12545	
3108	2781	-5496	47503840608	0	393	3	 	
2781	-5496	-4713	72035264088	4	7428	8	 	
-5496	-4713	5387	1,39538E+11	1	4822	2	 	
-4713	5387	-9037	2,2944E+11	0	8363	3	 	
5387	-9037	1209	58856923671	0	2441	1	 	
-9037	1209	5041	55076620053	0	2787	7	 	
1209	5041	-2889	17607209841	4	3361	1	 	
5041	-2889	-4860	70778362140	3	2708	8	 	
-2889	-4860	374	5251161960	2	7375	5	 	
-4860	374	2118	3849761520	3	2368	8	 	
374	2118	6687	5296986684	3	9179	9	 	
2118	6687	4340	61467706440	0	13145	5	13145	
6687	4340	8045	2,33479E+11	0	19072	2	 	
4340	8045	-7556	2,6382E+11	0	4829	9	 	
8045	-7556	786	47779383720	5	1275	5	 	
-7556	786	-4124	24492501984	6	10894	4	 	
786	-4124	8392	27202365888	5	5054	4	 	
-4124	8392	4389	1,51897E+11	0	8657	7	 	
8392	4389	5366	1,97643E+11	0	18147	7	 	
4389	5366	-2181	51365546694	0	7574	4	 	
5366	-2181	9212	1,0781E+11	0	12397	7	 	
-2181	9212	-566	11371716552	0	6465	5	6465	
9212	-566	-6281	32749083752	0	2365	5	2365	
-566	-6281	-8632	30687157072	5	15479	9	 	
-6281	-8632	7202	3,90475E+11	5	7711	1	 	
-8632	7202	8519	5,29606E+11	0	7089	9	 	
7202	8519	1134	69575252292	0	16855	5	16855	
8519	1134	9250	89360050500	0	18903	3	 	
1134	9250	-1997	20947531500	0	8387	7	 	
9250	-1997	-9704	1,79255E+11	5	2451	1	 	
-1997	-9704	1138	22053174544	2	10563	3	 	
-9704	1138	-5455	60240394160	2	14021	1	 	
1138	-5455	-2648	16438227920	2	6965	5	 	
-5455	-2648	1506	21753929040	4	6597	7	 	
-2648	1506	2541	10133223408	0	1399	9	 	
1506	2541	8186	31325742756	0	12233	3	 	
2541	8186	-4851	1,00904E+11	0	5876	6	 	
8186	-4851	9617	3,81894E+11	0	12952	2	 	
-4851	9617	7088	3,3067E+11	0	11854	4	 	
9617	7088	-4494	3,06335E+11	0	12211	1	 	
7088	-4494	-883	28126615776	0	1711	1	 	
-4494	-883	-5443	21598923486	0	10820	0	 	
-883	-5443	8718	41900181342	5	2392	2	 	
-5443	8718	5768	2,73704E+11	0	9043	3	 	
8718	5768	-8172	4,10932E+11	0	6314	4	 	
5768	-8172	8623	4,06455E+11	0	6219	9	 	
-8172	8623	6033	4,25128E+11	3	6484	4	 	
8623	6033	-4963	2,58188E+11	0	9693	3	 	
6033	-4963	3131	93747710049	0	4201	1	 	
-4963	3131	5582	86739552046	0	3750	0	 	
3131	5582	-2773	48464392066	6	5940	0	 	
5582	-2773	7507	1,162E+11	2	10316	6	 	
-2773	7507	2714	56497096454	1	7448	8	 	
7507	2714	2303	46921317394	0	12524	4	 	
2714	2303	-4948	30926692216	0	69	9	 	
2303	-4948	-9408	1,07206E+11	0	12053	3	 	
-4948	-9408	5759	2,68086E+11	0	8597	7	 	
-9408	5759	8735	4,73268E+11	0	5086	6	 	
5759	8735	-966	48594499590	0	13528	8	 	
8735	-966	4375	36916293750	0	12144	4	 	
-966	4375	-5909	24972911250	0	2500	0	 	
4375	-5909	2796	72281842500	0	1262	2	 	
-5909	2796	4814	79534809096	1	1701	1	 	
2796	4814	1542	20755233648	2	9152	2	 	
4814	1542	3440	25535766720	2	9796	6	 	
1542	3440	-4880	25885862400	6	102	2	 	
3440	-4880	-3000	50361600000	5	4440	0	 	
-4880	-3000	-9247	1,35376E+11	0	17127	7	 	
-3000	-9247	-9108	2,52665E+11	0	21355	5	-21355	
-9247	-9108	9477	7,98169E+11	0	8878	8	 	
-9108	9477	8681	7,49314E+11	6	9050	0	 	
9477	8681	-4552	3,74492E+11	5	13606	6	 	
8681	-4552	9854	3,8939E+11	3	13983	3	 	
-4552	9854	5103	2,28897E+11	0	10405	5	10405	
9854	5103	-8591	4,31998E+11	0	6366	6	 	
5103	-8591	-872	38228369256	0	4360	0	 	
-8591	-872	7386	55331125872	1	2077	7	 	
-872	7386	-3036	19553637312	6	3478	8	 	
7386	-3036	-9483	2,12646E+11	4	5133	3	 	
-3036	-9483	-1772	51016567536	4	14291	1	 	
-9483	-1772	5612	94303352112	4	5643	3	 	
-1772	5612	7878	78342487392	1	11718	8	 	
5612	7878	-6991	3,09081E+11	5	6499	9	 	
7878	-6991	5636	3,10403E+11	1	6523	3	 	
-6991	5636	2761	1,08787E+11	1	1406	6	 	
5636	2761	-1168	18175243328	4	7229	9	 	
2761	-1168	6386	20593879328	1	7979	9	 	
-1168	6386	-6307	47042954336	0	1089	9	 	
6386	-6307	-4456	1,79472E+11	0	4377	7	 	
-6307	-4456	-6626	1,86217E+11	0	17389	9	 	
-4456	-6626	1334	39386958304	1	9748	8	 	
-6626	1334	-2415	21346387860	0	7707	7	 	
1334	-2415	7251	23359894110	0	6170	0	 	
-2415	7251	-2353	41203771245	0	2483	3	 	
7251	-2353	-800	13649282400	5	4098	8	 	
-2353	-800	2165	4075396000	4	988	8	 	
-800	2165	3547	6143404000	6	4912	2	 	
2165	3547	-1544	11856769720	5	4168	8	 	
3547	-1544	4341	23773781688	6	6344	4	 	
-1544	4341	-7172	48070358688	2	4375	5	 	
4341	-7172	-8648	2,69244E+11	5	11479	9	 	
-7172	-8648	-6692	4,15061E+11	0	22512	2	 	
-8648	-6692	-4685	2,71132E+11	0	20025	5	-20025	
-6692	-4685	-8507	2,66712E+11	0	19884	4	 	
-4685	-8507	1322	52688699990	3	11870	0	 	
-8507	1322	6323	71110064042	3	862	2	 	
1322	6323	3722	31112220332	4	11367	7	 	
6323	3722	-6896	1,62292E+11	3	3149	9	 	
3722	-6896	9371	2,40525E+11	4	6197	7	 	
-6896	9371	-676	43684753216	6	1799	9	 	
9371	-676	-1778	11263267288	0	6917	7	 	
-676	-1778	-1135	1364188280	0	3589	9	 	
-1778	-1135	-2185	4409395550	0	5098	8	 	
-1135	-2185	1058	2623813550	1	2262	2	 	
-2185	1058	160	369876800	6	967	7	 	
1058	160	6881	1164815680	0	8099	9	 	
160	6881	-1879	2068703840	0	5162	2	 	
6881	-1879	8131	1,05129E+11	0	13133	3	 	
-1879	8131	5978	91332774722	0	12230	0	 	
8131	5978	-2377	1,15539E+11	0	11732	2	 	
5978	-2377	7202	1,02338E+11	0	10803	3	 	
-2377	7202	-3675	62912890950	0	1150	0	 	
7202	-3675	-4016	1,06293E+11	0	489	9	 	
-3675	-4016	-8356	1,23325E+11	0	16047	7	 	
-4016	-8356	622	20872886912	3	11750	0	 	
-8356	622	-9082	47203077424	6	16816	6	 	
622	-9082	-6242	35261082968	6	14702	2	 	
-9082	-6242	8356	4,737E+11	5	6968	8	 	
-6242	8356	9528	4,96963E+11	4	11642	2	 	
8356	9528	-2517	2,00393E+11	6	15367	7	 	
9528	-2517	-702	16835347152	1	6309	9	 	
-2517	-702	4190	7403453460	4	971	1	 	
-702	4190	-5366	15783445080	4	1878	8	 	
4190	-5366	-351	7891722540	2	1527	7	 	
-5366	-351	-6441	12131404506	4	12158	8	 	
-351	-6441	834	1885499694	1	5958	8	 	
-6441	834	4267	22921444998	4	1340	0	 	
834	4267	-9383	33391075674	5	4282	2	 	
4267	-9383	-2497	99973040717	4	7613	3	 	
-9383	-2497	3742	87672631442	4	8138	8	 	
-2497	3742	9103	85056374722	4	10348	8	 	
3742	9103	9766	3,32663E+11	5	22611	1	 	
9103	9766	-1158	1,02946E+11	2	17711	1	 	
9766	-1158	-2617	29595726276	4	5991	1	 	
-1158	-2617	7361	22307407446	2	3586	6	 	
-2617	7361	-9671	1,863E+11	5	4927	7	 	
7361	-9671	-7124	5,07145E+11	3	9434	4	 	
-9671	-7124	-3475	2,39414E+11	4	20270	0	 	
-7124	-3475	6543	1,61978E+11	5	4056	6	 	
-3475	6543	4116	93585183300	0	7184	4	 	
6543	4116	295	7944641460	0	10954	4	 	
4116	295	2594	3149686680	0	7005	5	7005	
295	2594	-6767	5178311410	6	3878	8	 	
2594	-6767	-6872	1,20628E+11	2	11045	5	 	
-6767	-6872	6876	3,19753E+11	1	6763	3	 	
-6872	6876	754	35627911488	1	758	8	 	
6876	754	5430	28151856720	1	13060	0	 	
754	5430	-4624	18931673280	2	1560	0	 	
5430	-4624	5419	1,36062E+11	6	6225	5	 	
-4624	5419	-2086	52269853216	0	1291	1	 	
5419	-2086	9369	1,05907E+11	0	12702	2	 	
-2086	9369	4780	93419048520	0	12063	3	 	
9369	4780	-3978	1,7815E+11	1	10171	1	 	
4780	-3978	-8158	1,55123E+11	1	7356	6	 	
-3978	-8158	8944	2,90255E+11	2	3192	2	 	
-8158	8944	1850	1,34986E+11	2	2636	6	 	
8944	1850	3558	58872091200	6	14352	2	 	
1850	3558	-1966	12940801800	3	3442	2	 	
3558	-1966	4625	32352004500	4	6217	7	 	
-1966	4625	5002	45481935500	1	7661	1	 	
4625	5002	1943	44949847750	3	11570	0	 	
5002	1943	6300	61228981800	0	13245	5	13245	
1943	6300	-716	8764484400	0	7527	7	 	
6300	-716	-6614	29834431200	0	1030	0	 	
-716	-6614	5213	24686807912	4	2117	7	 	
-6614	5213	-8169	2,81657E+11	0	9570	0	 	
5213	-8169	930	39604047210	0	2026	6	 	
-8169	930	-1282	9739571940	0	8521	1	 	
930	-1282	3013	3592279380	4	2661	1	 	
-1282	3013	-3595	13886284270	5	1864	4	 	
3013	-3595	-1203	13030577205	2	1785	5	 	
-3595	-1203	3030	13104098550	4	1768	8	 	
-1203	3030	-4603	16778349270	4	2776	6	 	
3030	-4603	-4460	62204021400	3	6033	3	 	
-4603	-4460	-3951	81111580380	5	13014	4	 	
-4460	-3951	2677	47172648420	2	5734	4	 	
-3951	2677	-9975	1,05504E+11	0	11249	9	 	
2677	-9975	-6234	1,66467E+11	0	13532	2	 	
-9975	-6234	-5120	3,18383E+11	0	21329	9	 	
-6234	-5120	-4437	1,41621E+11	2	15791	1	 	
-5120	-4437	5795	1,31648E+11	3	3762	2	 	
-4437	5795	-9016	2,31823E+11	0	7658	8	 	
5795	-9016	-1105	57733730600	0	4326	6	 	
-9016	-1105	-9636	96000384480	0	19757	7	 	
-1105	-9636	-9246	98449373880	4	19987	7	 	
-9636	-9246	-127	11314995912	3	19009	9	 	
-9246	-127	9881	11602685202	3	508	8	 	
-127	9881	1146	1438100502	6	10900	0	 	
9881	1146	5265	59618890890	6	16292	2	 	
1146	5265	-8019	48384160110	6	1608	8	 	
5265	-8019	1407	59403589245	0	1347	7	 	
-8019	1407	4064	45853026912	0	2548	8	 	
1407	4064	-8129	46482012192	0	2658	8	 	
4064	-8129	9891	3,26762E+11	0	5826	6	 	
-8129	9891	5411	4,35066E+11	0	7173	3	 	
9891	5411	-3107	1,66287E+11	0	12195	5	12195	
5411	-3107	5530	92970232810	0	7834	4	 	
-3107	5530	4179	71802366090	0	6602	2	 	
5530	4179	1881	43469665470	0	11590	0	 	
4179	1881	-9462	74377933938	0	3402	2	 	
1881	-9462	-5684	1,01164E+11	0	13265	5	-13265	
-9462	-5684	-1482	79704935856	0	16628	8	 	
-5684	-1482	7007	59024781816	0	159	9	 	
-1482	7007	-7912	82161167088	0	2387	7	 	
7007	-7912	-1903	1,05501E+11	0	2808	8	 	
-7912	-1903	-4373	65842231928	4	14188	8	 	
-1903	-4373	-7590	63162606210	4	13866	6	 	
-4373	-7590	9741	3,23314E+11	5	2222	2	 	
-7590	9741	3118	2,30527E+11	3	5269	9	 	
9741	3118	-6741	2,04741E+11	0	6118	8	 	
3118	-6741	-1712	35983565856	0	5335	5	-5335	
-6741	-1712	-5801	66946974192	0	14254	4	 	
-1712	-5801	1953	19395852336	0	5560	0	 	
-5801	1953	-4366	49463955198	0	8214	4	 	
1953	-4366	-3853	32853752694	0	6266	6	 	
-4366	-3853	426	7166256348	6	7793	3	 	
-3853	426	-1331	2184674118	4	4758	8	 	
426	-1331	-3943	2235704658	5	4848	8	 	
-1331	-3943	2398	12585022934	1	2876	6	 	
-3943	2398	-1769	16726450466	5	3314	4	 	
2398	-1769	9619	40804394378	6	10248	8	 	
-1769	9619	-1976	33623637736	3	5874	4	 	
9619	-1976	8779	1,66864E+11	2	16422	2	 	
-1976	8779	2934	50896989936	2	9737	7	 	
8779	2934	-1254	32300012844	1	10459	9	 	
2934	-1254	-3443	12667609548	6	1763	3	 	
-1254	-3443	3728	16095722016	3	969	9	 	
-3443	3728	-3130	40175127520	3	2845	5	 	
3728	-3130	-274	3197207360	4	324	4	 	
-3130	-274	-8473	7266614260	3	11877	7	 	
-274	-8473	-1451	3368644502	6	10198	8	 	
-8473	-1451	-2717	33403675591	6	12641	1	 	
-1451	-2717	-162	638663454	2	4330	0	 	
-2717	-162	-4521	1989936234	6	7400	0	 	
-162	-4521	-6734	4931995068	0	11417	7	 	
-4521	-6734	5017	1,5274E+11	0	6238	8	 	
-6734	5017	4233	1,4301E+11	0	2516	6	 	
5017	4233	1940	41199704340	4	11190	0	 	
4233	1940	-3052	25063085040	0	3121	1	 	
1940	-3052	-6251	37011420880	0	7363	3	 	
-3052	-6251	2016	38461352832	0	7287	7	 	
-6251	2016	6559	82656622944	0	2324	4	 	
2016	6559	-4904	64845317376	0	3671	1	 	
6559	-4904	4982	1,60248E+11	0	6637	7	 	
-4904	4982	3168	77399714304	3	3246	6	 	
4982	3168	4682	73895893632	1	12832	2	 	
3168	4682	347	5146903872	5	8197	7	 	
4682	347	-6032	9799912928	1	1003	3	 	
347	-6032	59	123493136	4	5626	6	 	
-6032	59	-7422	2641400736	2	13395	5	 	
59	-7422	6044	2646655512	4	1319	9	 	
-7422	6044	7188	3,22443E+11	1	5810	0	 	
6044	7188	-8876	3,85611E+11	0	4356	6	 	
7188	-8876	-2925	1,86617E+11	0	4613	3	 	
-8876	-2925	647	16797608100	0	11154	4	 	
-2925	647	7451	14100831225	5	5173	3	 	
647	7451	6471	31195377387	6	14569	9	 	
7451	6471	2493	1,20201E+11	2	16415	5	 	
6471	2493	5084	82016120052	6	14048	8	 	
2493	5084	-7493	94969369116	6	84	4	 	
5084	-7493	-9907	3,77401E+11	5	12316	6	 	
-7493	-9907	6204	4,60542E+11	5	11196	6	 	
-9907	6204	-2983	1,83344E+11	4	6686	6	 	
